project,message,level,rule_id,location,report_name
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 196 is not closed after the last access at line 196, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/TestContextTests.cs 196:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 212 is not closed after the last access at line 212, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/TestContextTests.cs 212:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestExecutionContext.get_CurrentContext()` on line 224 is not closed after the last access at line 232, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/TestContextTests.cs 232:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestContext.get_CurrentContext()` on line 237 is not closed after the last access at line 237, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/TestContextTests.cs 237:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestExecutionContext.get_CurrentContext()` on line 390 is not closed after the last access at line 392, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/TestContextTests.cs 392:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestExecutionContext.get_CurrentContext()` on line 17 is not closed after the last access at line 17, column 42.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/TextOutputTests.cs 17:42,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ReaderWriterLockSlim(), indirectly via call to `TestExecutionContext.get_CurrentContext()` on line 126 is not closed after the last access at line 126, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/TextOutputTests.cs 126:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor NUnit.Framework.Internal.Execution.WorkItem(), indirectly via call to `WorkItemTests$FakeWorkItem(...)` on line 84 is not closed after the last access at line 86, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/WorkItemTests.cs 86:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor System.Threading.ManualResetEventSlim(), indirectly via call to `WorkItemTests$FakeWorkItem(...)` on line 93 is not closed after the last access at line 95, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/nunit/src/NUnitFramework/tests/WorkItemTests.cs 95:13,nunit.sarif
nunit.sarif,"Resource dynamically allocated by constructor NUnit.VisualStudio.TestAdapter.Metadata.AppDomainMetadataProvider(), indirectly via call to `NavigationDataProvider.CreateMetadataProvider(...)` on line 44 is not closed after the last access at line 44, column 15.",error,PULSE_RESOURCE_LEAK,file:D:/repos/NUnit/nunit3-vs-adapter/src/NUnitTestAdapter/NavigationDataProvider.cs 44:15,nunit.sarif
efcore,"Unprotected write. Non-private method `SqliteConnectionFactory.ReleasePool(...)` indirectly writes to field `pool.Microsoft.Data.Sqlite.SqliteConnectionPool._pruneTimer` outside of synchronization.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/efcore/src/Microsoft.Data.Sqlite.Core/SqliteConnectionFactory.cs 94:13,efcore_artifacts_Microsoft.Data.Sqlite.Core.sarif
efcore,"Read/Write race. Non-private method `SqliteConnectionPool.get_Count()` reads without synchronization from container `this.Microsoft.Data.Sqlite.SqliteConnectionPool._connections` via call to `List`1<!0>.get_Count()`. Potentially races with write in method `SqliteConnectionPool.GetConnection()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/efcore/src/Microsoft.Data.Sqlite.Core/SqliteConnectionPool.cs 39:16,efcore_artifacts_Microsoft.Data.Sqlite.Core.sarif
efcore,"Read/Write race. Non-private method `SqliteConnectionPool.GetConnection()` indirectly reads without synchronization from container `this.Microsoft.Data.Sqlite.SqliteConnectionPool._connections` via call to `List`1<!0>.get_Count()`. Potentially races with write in method `SqliteConnectionPool.GetConnection()`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/efcore/src/Microsoft.Data.Sqlite.Core/SqliteConnectionPool.cs 62:22,efcore_artifacts_Microsoft.Data.Sqlite.Core.sarif
efcore,"Read/Write race. Non-private method `SqliteConnectionPoolGroup.get_IsDisabled()` reads without synchronization from `this.Microsoft.Data.Sqlite.SqliteConnectionPoolGroup._state`. Potentially races with write in method `SqliteConnectionPoolGroup.Prune()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/efcore/src/Microsoft.Data.Sqlite.Core/SqliteConnectionPoolGroup.cs 23:16,efcore_artifacts_Microsoft.Data.Sqlite.Core.sarif
efcore,"Read/Write race. Non-private method `SqliteConnectionPoolGroup.GetPool()` reads without synchronization from `this.Microsoft.Data.Sqlite.SqliteConnectionPoolGroup._pool`. Potentially races with write in method `SqliteConnectionPoolGroup.Prune()`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/efcore/src/Microsoft.Data.Sqlite.Core/SqliteConnectionPoolGroup.cs 37:13,efcore_artifacts_Microsoft.Data.Sqlite.Core.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.RegisterType(...)` indirectly mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.set_Item(...)` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 99:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.RegisterType(...)` indirectly mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.set_Item(...)` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 115:21,NLog_tests_NLog.Database.Tests.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.Clear()` mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.Clear()` outside of synchronization.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 152:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.RegisterDefinition(...)` indirectly mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.set_Item(...)` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 164:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.RegisterDefinition(...)` mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.set_Item(...)` outside of synchronization.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 176:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.RegisterDefinition(...)` mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.set_Item(...)` outside of synchronization.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 200:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Read/Write race. Non-private method `MethodFactory.TryCreateInstance(...)` indirectly reads without synchronization from container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with write in method `MethodFactory.RegisterDefinition(...)`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 213:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Read/Write race. Non-private method `MethodFactory.TryCreateInstance(...)` reads with synchronization from container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with unsynchronized write in method `MethodFactory.RegisterDefinition(...)`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 232:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Read/Write race. Non-private method `MethodFactory.CreateInstance(...)` indirectly reads with synchronization from container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with unsynchronized write in method `MethodFactory.RegisterDefinition(...)`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 265:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Read/Write race. Non-private method `MethodFactory.TryGetDefinition(...)` reads without synchronization from container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with write in method `MethodFactory.RegisterDefinition(...)`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 281:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Resource dynamically allocated by constructor NLog.Targets.ConsoleTarget() on line 63 is not closed after the last access at line 67, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/SimpleConfigurator.cs 67:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.Get(...)` indirectly reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 81:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.Get(...)` indirectly reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 93:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.GetObject(...)` indirectly reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 103:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.GetNames()` indirectly reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 113:13,NLog_tests_NLog.Database.Tests.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.Contains(...)` indirectly reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 123:13,NLog_tests_NLog.Database.Tests.sarif
